"","LastName","FirstName","DatasetID","Dataset","species","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk","Reference","Comment","StdValueStr"
"311","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Epilobium angustifolium",20801,"Epilobium angustifolium",170047,1739927,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","ldmc","0.24380704","g/g","Single",NA,NA,NA,0.24380704,"g/g",NA,NA,0.79881,"unpub.","ldmc (g/g): leaf dry matter content or proportion of dry matter in the leaf",NA
"312","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Epilobium angustifolium",20801,"Epilobium angustifolium",170048,1739953,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","ldmc","0.231534091","g/g","Single",NA,NA,NA,0.231534091,"g/g",NA,NA,0.552241,"unpub.","ldmc (g/g): leaf dry matter content or proportion of dry matter in the leaf",NA
"313","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Epilobium angustifolium",20801,"Epilobium angustifolium",170049,1739979,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","ldmc","0.314359638","g/g","Single",NA,NA,NA,0.314359638,"g/g",NA,NA,2.0634,"unpub.","ldmc (g/g): leaf dry matter content or proportion of dry matter in the leaf",NA
"314","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Epilobium angustifolium",20801,"Epilobium angustifolium",170050,1740005,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","ldmc","0.322824716","g/g","Single",NA,NA,NA,0.322824716,"g/g",NA,NA,2.21911,"unpub.","ldmc (g/g): leaf dry matter content or proportion of dry matter in the leaf",NA
"315","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Epilobium angustifolium",20801,"Epilobium angustifolium",170054,1740109,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","ldmc","0.317991632","g/g","Single",NA,NA,NA,0.317991632,"g/g",NA,NA,2.13072,"unpub.","ldmc (g/g): leaf dry matter content or proportion of dry matter in the leaf",NA
"316","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Epilobium angustifolium",20801,"Epilobium angustifolium",170055,1740135,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","ldmc","0.337175793","g/g","Single",NA,NA,NA,0.337175793,"g/g",NA,NA,2.47399,"unpub.","ldmc (g/g): leaf dry matter content or proportion of dry matter in the leaf",NA
"317","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Epilobium angustifolium",20801,"Epilobium angustifolium",172176,1800722,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","LDMC","0.474770642","g/g","Single",NA,NA,NA,0.474770642,"g/g",NA,NA,4.47941,"unpub.","LDMC (g/g): leaf dry matter content",NA
"318","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Epilobium angustifolium",20801,"Epilobium angustifolium",172177,1800741,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","LDMC","0.526587302","g/g","Single",NA,NA,NA,0.526587302,"g/g",NA,NA,5.08641,"unpub.","LDMC (g/g): leaf dry matter content",NA
"319","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Epilobium angustifolium",20801,"Epilobium angustifolium",172178,1800760,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","LDMC","0.475449102","g/g","Single",NA,NA,NA,0.475449102,"g/g",NA,NA,4.48778,"unpub.","LDMC (g/g): leaf dry matter content",NA
"320","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Epilobium angustifolium",20801,"Epilobium angustifolium",172179,1800779,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","LDMC","0.361565836","g/g","Single",NA,NA,NA,0.361565836,"g/g",NA,NA,2.88324,"unpub.","LDMC (g/g): leaf dry matter content",NA
"321","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Epilobium angustifolium",20801,"Epilobium angustifolium",172180,1800798,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","LDMC","0.488070647","g/g","Single",NA,NA,NA,0.488070647,"g/g",NA,NA,4.64131,"unpub.","LDMC (g/g): leaf dry matter content",NA
"322","Kleyer","Michael",25,"The LEDA Traitbase","Epilobium angustifolium",20801,"Epilobium angustifolium",179449,1890003,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","228","mg/g","Best estimate",NA,NA,NA,0.228,"g/g",NA,NA,0.478812,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"323","Kleyer","Michael",25,"The LEDA Traitbase","Epilobium angustifolium",20801,"Epilobium angustifolium",1108510,1890010,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","228","mg/g","Mean",NA,NA,NA,0.228,"g/g",NA,1890003,0.478812,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"324","Freschet","Gregoire",105,"Traits from Subarctic Plant Species Database","Epilobium angustifolium",20801,"Epilobium angustifolium",962571,6086780,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","Leaf DMC           (mg g-1)","210.6847426","mg g-1","Single",NA,NA,NA,0.210684743,"g/g",NA,NA,0.589546,"Freschet, G. T., J. H. C. Cornelissen, R. S. P. van Logtestijn, and R. Aerts. 2010. Evidence of the ‘plant economics spectrum’ in a subarctic flora. Journal of Ecology 98:362-373.",NA,NA
"325","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Equisetum arvense",20927,"Equisetum arvense",172181,1800817,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","LDMC","0.444444444","g/g","Single",NA,NA,NA,0.444444444,"g/g",NA,NA,3.83038,"unpub.","LDMC (g/g): leaf dry matter content",NA
"326","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Equisetum arvense",20927,"Equisetum arvense",172182,1800831,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","LDMC","0.4","g/g","Single",NA,NA,NA,0.4,"g/g",NA,NA,3.21298,"unpub.","LDMC (g/g): leaf dry matter content",NA
"327","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Equisetum arvense",20927,"Equisetum arvense",172183,1800845,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","LDMC","0.5","g/g","Single",NA,NA,NA,0.5,"g/g",NA,NA,4.52058,"unpub.","LDMC (g/g): leaf dry matter content",NA
"328","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Equisetum arvense",20927,"Equisetum arvense",172184,1800859,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","LDMC","0.5","g/g","Single",NA,NA,NA,0.5,"g/g",NA,1800845,4.52058,"unpub.","LDMC (g/g): leaf dry matter content",NA
"329","Shipley","Bill",50,"Leaf and Whole Plant Traits Database","Equisetum arvense",20927,"Equisetum arvense",172185,1800873,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","LDMC","0.34","g/g","Single",NA,NA,NA,0.34,"g/g",NA,NA,2.26063,"unpub.","LDMC (g/g): leaf dry matter content",NA
"330","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum arvense",20927,"Equisetum arvense",1108567,1890347,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","259.26","mg/g","Best estimate",NA,NA,NA,0.25926,"g/g",NA,NA,0.671932,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"331","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum arvense",20927,"Equisetum arvense",179476,1890354,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","257.11","mg/g","Mean",NA,NA,NA,0.25711,"g/g",NA,NA,0.623134,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"332","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum arvense",20927,"Equisetum arvense",1108564,1890355,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","302.52","mg/g","Maximum",NA,NA,NA,0.30252,"g/g",NA,NA,1.57621,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"333","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum arvense",20927,"Equisetum arvense",1108565,1890356,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","210.75","mg/g","Minimum",NA,NA,NA,0.21075,"g/g",NA,NA,0.932668,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"334","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum arvense",20927,"Equisetum arvense",1108566,1890357,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","259.26","mg/g","Median",NA,NA,NA,0.25926,"g/g",NA,1890347,0.671932,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"335","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum arvense",20927,"Equisetum arvense",179477,1890365,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","216.35","mg/g","Best estimate",NA,NA,NA,0.21635,"g/g",NA,NA,0.820688,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"336","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum arvense",20927,"Equisetum arvense",1108568,1890372,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","221.89","mg/g","Mean",NA,NA,NA,0.22189,"g/g",NA,NA,0.747298,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"337","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum arvense",20927,"Equisetum arvense",1108569,1890373,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","267.74","mg/g","Maximum",NA,NA,NA,0.26774,"g/g",NA,NA,0.860532,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"338","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum arvense",20927,"Equisetum arvense",1108570,1890374,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","189.79","mg/g","Minimum",NA,NA,NA,0.18979,"g/g",NA,NA,1.43275,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"339","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum arvense",20927,"Equisetum arvense",1108571,1890375,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","216.35","mg/g","Median",NA,NA,NA,0.21635,"g/g",NA,1890365,0.820688,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"340","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Equisetum arvense",20927,"Equisetum arvense",761364,3473413,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","DMC","23.59281437","%","Single",NA,NA,NA,0.235928144,"g/g",NA,NA,0.569237,"unpub.","leaf dry matter content, percent",NA
"341","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Equisetum arvense",20927,"Equisetum arvense",761367,3473443,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","DMC","22.34042553","%","Single",NA,NA,NA,0.223404255,"g/g",NA,NA,0.727557,"unpub.","leaf dry matter content, percent",NA
"342","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Equisetum arvense",20927,"Equisetum arvense",761368,3473453,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","DMC","24.18506835","%","Single",NA,NA,NA,0.241850683,"g/g",NA,NA,0.497272,"unpub.","leaf dry matter content, percent",NA
"343","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Equisetum arvense",20927,"Equisetum arvense",761381,3473579,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","DMC","21.74578867","%","Single",NA,NA,NA,0.217457887,"g/g",NA,NA,0.805862,"unpub.","leaf dry matter content, percent",NA
"344","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum hyemale",20931,"Equisetum hyemale",1108579,1890401,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","154.2","mg/g","Best estimate",NA,NA,NA,0.1542,"g/g",NA,NA,3.42451,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"345","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum hyemale",20931,"Equisetum hyemale",179479,1890408,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","153.42","mg/g","Mean",NA,NA,NA,0.15342,"g/g",NA,NA,3.45423,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"346","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum hyemale",20931,"Equisetum hyemale",1108576,1890409,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","178.47","mg/g","Maximum",NA,NA,NA,0.17847,"g/g",NA,NA,2.56797,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"347","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum hyemale",20931,"Equisetum hyemale",1108577,1890410,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","131.6","mg/g","Minimum",NA,NA,NA,0.1316,"g/g",NA,NA,4.35321,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"348","Kleyer","Michael",25,"The LEDA Traitbase","Equisetum hyemale",20931,"Equisetum hyemale",1108578,1890411,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","single value [mg/g]","154.2","mg/g","Median",NA,NA,NA,0.1542,"g/g",NA,1890401,3.42451,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",NA,NA
"349","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Equisetum hyemale",20931,"Equisetum hyemale",761423,3473979,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","DMC","19.28057554","%","Single",NA,NA,NA,0.192805755,"g/g",NA,NA,2.11521,"unpub.","leaf dry matter content, percent",NA
"350","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Equisetum hyemale",20931,"Equisetum hyemale",761424,3473989,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,"Leaf dry matter content per leaf water-saturated mass (LDMC)","DMC","23.51738241","%","Single",NA,NA,NA,0.235173824,"g/g",NA,NA,0.951194,"unpub.","leaf dry matter content, percent",NA
